class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Punching,0.5449904203414917,0.3623604476451874,-0.39601224660873413,0.9998828768730164,0.5534006357192993,0.34220126271247864,-0.34202709794044495,0.9998401403427124,0.5589693784713745,0.34599289298057556,-0.34215158224105835,0.9997837543487549,0.5648300051689148,0.3504820764064789,-0.34242454171180725,0.9997572302818298,0.5340154767036438,0.3316839039325714,-0.38017889857292175,0.9998974800109863,0.5247724056243896,0.3281703293323517,-0.3801172375679016,0.9998883008956909,0.5145576596260071,0.32489174604415894,-0.38023653626441956,0.9998855590820312,0.5594444870948792,0.3635340929031372,-0.07031448185443878,0.9997804760932922,0.48553338646888733,0.3310375511646271,-0.23672226071357727,0.9999490976333618,0.5474297404289246,0.39417126774787903,-0.2906791865825653,0.9995585083961487,0.5223125219345093,0.3837415874004364,-0.33811718225479126,0.9996577501296997,0.5265694260597229,0.5217592120170593,0.13202247023582458,0.9946192502975464,0.42745476961135864,0.45196327567100525,-0.3736979365348816,0.9994017481803894,0.5677273273468018,0.6742090582847595,-0.03037686087191105,0.3966189920902252,0.5947951674461365,0.44401484727859497,-0.6104797124862671,0.9963475465774536,0.6050726175308228,0.5765097141265869,-0.3490692377090454,0.4372544288635254,0.8127878308296204,0.376675546169281,-0.45606881380081177,0.9854097366333008,0.6094957590103149,0.5529155135154724,-0.4113008379936218,0.4000031054019928,0.8698753118515015,0.38141340017318726,-0.4905431866645813,0.9616625308990479,0.6033295392990112,0.5060702562332153,-0.3751562833786011,0.40308091044425964,0.8752447366714478,0.37154990434646606,-0.46439895033836365,0.9621080756187439,0.603000283241272,0.5312007069587708,-0.3490906059741974,0.41109323501586914,0.8571610450744629,0.37115636467933655,-0.44049280881881714,0.9533732533454895,0.47901302576065063,0.9212818145751953,0.11368304491043091,0.9606363773345947,0.3868330121040344,0.9143030643463135,-0.11310626566410065,0.9823240041732788,0.5418483018875122,1.1688297986984253,0.18322409689426422,0.46709540486335754,0.388100266456604,1.201681137084961,0.0407254695892334,0.7071895003318787,0.4835200309753418,1.3888541460037231,0.5279571413993835,0.1466129571199417,0.36760270595550537,1.4413102865219116,0.31678441166877747,0.2743428945541382,0.46060386300086975,1.4192949533462524,0.5524426102638245,0.22942997515201569,0.351638525724411,1.4764703512191772,0.3392442464828491,0.28734591603279114,0.5015684366226196,1.4910537004470825,0.4196649491786957,0.11535032838582993,0.3959161639213562,1.542781949043274,0.18351981043815613,0.17688189446926117
Punching,0.5396938920021057,0.36244088411331177,-0.39184194803237915,0.9998782277107239,0.5487672686576843,0.34231388568878174,-0.33785173296928406,0.9998445510864258,0.5547221302986145,0.3463630676269531,-0.33794543147087097,0.9997867345809937,0.5611144304275513,0.35120105743408203,-0.3381921648979187,0.9997647404670715,0.5294665098190308,0.33147189021110535,-0.3762832581996918,0.9998965859413147,0.5203706622123718,0.3277404010295868,-0.3762212097644806,0.9998835325241089,0.510333776473999,0.3242690861225128,-0.37637466192245483,0.9998814463615417,0.5585251450538635,0.36402520537376404,-0.05922030657529831,0.9997832179069519,0.48180079460144043,0.3306290805339813,-0.2205747812986374,0.9999455213546753,0.5432385206222534,0.3948105573654175,-0.2834476828575134,0.9995800256729126,0.5181155800819397,0.38413867354393005,-0.3316888213157654,0.9996684789657593,0.5313790440559387,0.5361286997795105,0.13541141152381897,0.9948378801345825,0.42112869024276733,0.45538705587387085,-0.3431081175804138,0.9992964267730713,0.5648033618927002,0.7330772280693054,-0.08644619584083557,0.44227102398872375,0.5873148441314697,0.4399893581867218,-0.5953373312950134,0.9966628551483154,0.601180911064148,0.5688459873199463,-0.4691239297389984,0.4728919267654419,0.7935620546340942,0.3742919862270355,-0.444469153881073,0.9863405227661133,0.6007169485092163,0.5450877547264099,-0.5374990105628967,0.422224223613739,0.8524152040481567,0.37875139713287354,-0.48083290457725525,0.9625566601753235,0.5970860719680786,0.5045675039291382,-0.49448028206825256,0.42514723539352417,0.8557931780815125,0.3695281147956848,-0.4494783282279968,0.9628896117210388,0.5978663563728333,0.5301729440689087,-0.46707335114479065,0.4334111511707306,0.8383395075798035,0.3683600127696991,-0.42691224813461304,0.9542134404182434,0.47890907526016235,0.9268255829811096,0.10758058726787567,0.9615106582641602,0.3823646306991577,0.9193298816680908,-0.10698201507329941,0.9818689227104187,0.5235835909843445,1.2166104316711426,0.17325888574123383,0.4525434076786041,0.38724833726882935,1.2284544706344604,0.031013822183012962,0.6716534495353699,0.4705377221107483,1.4617531299591064,0.5350428819656372,0.135490283370018,0.3664836287498474,1.4855308532714844,0.28341013193130493,0.25655266642570496,0.4549829363822937,1.4923113584518433,0.5640206933021545,0.2129955142736435,0.35310930013656616,1.522911548614502,0.2972698211669922,0.26578930020332336,0.46252599358558655,1.568127989768982,0.41129979491233826,0.10680390149354935,0.37819987535476685,1.5778104066848755,0.06265152990818024,0.1676928997039795
Punching,0.5332186222076416,0.3637661933898926,-0.382633239030838,0.9998816847801208,0.5444620847702026,0.34351271390914917,-0.3314950466156006,0.999854326248169,0.5502563118934631,0.3474930226802826,-0.33161672949790955,0.9997997283935547,0.5566374659538269,0.352204293012619,-0.33181697130203247,0.9997802376747131,0.5254624485969543,0.3323013484477997,-0.363120436668396,0.9999010562896729,0.51663738489151,0.32807275652885437,-0.3630511462688446,0.9998874664306641,0.5070931315422058,0.32395875453948975,-0.3633899688720703,0.9998851418495178,0.5563027858734131,0.365455687046051,-0.03590725362300873,0.9997967481613159,0.47957944869995117,0.3289688229560852,-0.18715596199035645,0.9999470114707947,0.5357832908630371,0.3961229920387268,-0.27386003732681274,0.9996122121810913,0.5106847286224365,0.384591281414032,-0.31499409675598145,0.999691903591156,0.5298641920089722,0.5444377064704895,0.1465984731912613,0.9951844811439514,0.41341501474380493,0.45662590861320496,-0.3130950927734375,0.9992782473564148,0.5616705417633057,0.7517305016517639,-0.07420232892036438,0.48665890097618103,0.5710945129394531,0.4392460584640503,-0.594840407371521,0.9969648718833923,0.598763108253479,0.5732649564743042,-0.4415905475616455,0.5102054476737976,0.7813453674316406,0.37065747380256653,-0.4233799874782562,0.9873881936073303,0.6008761525154114,0.5476521849632263,-0.5074830055236816,0.4508226215839386,0.834461510181427,0.37385112047195435,-0.4550107419490814,0.9644052982330322,0.5981219410896301,0.5129233002662659,-0.4674711227416992,0.45419320464134216,0.8381215333938599,0.36285537481307983,-0.4218078553676605,0.9646536111831665,0.5982855558395386,0.5356283783912659,-0.44022655487060547,0.46020740270614624,0.8230600357055664,0.36300674080848694,-0.4042479395866394,0.9562519788742065,0.4776218831539154,0.9290087819099426,0.10198046267032623,0.9607470631599426,0.37889736890792847,0.9184327721595764,-0.10134927183389664,0.9804272055625916,0.521178126335144,1.2042558193206787,0.08280770480632782,0.4511267840862274,0.3817293643951416,1.2142833471298218,-0.02809368446469307,0.6463219523429871,0.46194949746131897,1.455432653427124,0.3222576975822449,0.1296677142381668,0.35958537459373474,1.476198673248291,0.12525179982185364,0.24400058388710022,0.4452136158943176,1.4860424995422363,0.337726891040802,0.2031640261411667,0.34577399492263794,1.5146677494049072,0.1311284750699997,0.24891869723796844,0.45664697885513306,1.557669758796692,0.16809265315532684,0.10140123218297958,0.3736383616924286,1.5621424913406372,-0.08120205998420715,0.16178590059280396
Punching,0.5313679575920105,0.36491528153419495,-0.378350168466568,0.9998888969421387,0.5434110760688782,0.34450259804725647,-0.3238034248352051,0.9998652338981628,0.5491718053817749,0.3481168746948242,-0.3240308165550232,0.9998146295547485,0.5555013418197632,0.3525491952896118,-0.3242070972919464,0.9997965693473816,0.524459719657898,0.333443820476532,-0.3531533181667328,0.9999075531959534,0.5157232284545898,0.32906123995780945,-0.3530762791633606,0.9998946189880371,0.506314754486084,0.3246936500072479,-0.35340943932533264,0.999891996383667,0.5550781488418579,0.36809438467025757,-0.029960861429572105,0.9998116493225098,0.47901636362075806,0.32850196957588196,-0.18026138842105865,0.9999507069587708,0.533133864402771,0.3968999981880188,-0.2672044634819031,0.9996439814567566,0.5079601407051086,0.38537877798080444,-0.30625757575035095,0.9997166991233826,0.5282235145568848,0.54461270570755,0.1672060638666153,0.99551922082901,0.4105307161808014,0.45710456371307373,-0.31033602356910706,0.9992964863777161,0.5606051683425903,0.749749481678009,-0.051812611520290375,0.5201827883720398,0.5676695108413696,0.43961992859840393,-0.5876551866531372,0.9972430467605591,0.5970138907432556,0.5777063369750977,-0.4356469511985779,0.539581298828125,0.7778258323669434,0.37038975954055786,-0.43545976281166077,0.9884269833564758,0.6009544134140015,0.5513418316841125,-0.5030432939529419,0.47396188974380493,0.8302826881408691,0.37244275212287903,-0.47151264548301697,0.9665731191635132,0.5987798571586609,0.5175519585609436,-0.46482786536216736,0.478210985660553,0.8339149355888367,0.36086809635162354,-0.43547090888023376,0.9667329788208008,0.5983148813247681,0.5415307283401489,-0.4353877902030945,0.48110002279281616,0.8193551898002625,0.36171630024909973,-0.4159098267555237,0.9585624933242798,0.47630253434181213,0.9289421439170837,0.10251770913600922,0.9613815546035767,0.37520238757133484,0.917191743850708,-0.10157410800457001,0.9805852770805359,0.5214115381240845,1.18839693069458,0.08931704610586166,0.47410374879837036,0.3737134337425232,1.1947208642959595,-0.16078272461891174,0.6658555269241333,0.46339234709739685,1.4227622747421265,0.32284268736839294,0.14588503539562225,0.35927796363830566,1.4593828916549683,0.014774428680539131,0.26555708050727844,0.44454923272132874,1.451632022857666,0.338606595993042,0.21441011130809784,0.34445473551750183,1.4962998628616333,0.025521188974380493,0.2558121085166931,0.4675120413303375,1.5192524194717407,0.1987650990486145,0.11048863083124161,0.38244861364364624,1.5537625551223755,-0.14946028590202332,0.17846055328845978
Punching,0.5323711633682251,0.3685978055000305,-0.3340180516242981,0.9998955130577087,0.5446900129318237,0.349979043006897,-0.2777774930000305,0.9998744130134583,0.5504072904586792,0.3545035421848297,-0.27793022990226746,0.9998270869255066,0.5565077662467957,0.35940808057785034,-0.27814632654190063,0.9998105764389038,0.5257415771484375,0.33640560507774353,-0.30662399530410767,0.9999125003814697,0.5170742273330688,0.33116403222084045,-0.3065860867500305,0.9998995661735535,0.507858395576477,0.32610782980918884,-0.3066781461238861,0.9998967051506042,0.5553320646286011,0.3744724690914154,-0.009363183751702309,0.9998243451118469,0.4805867075920105,0.32861995697021484,-0.1407526284456253,0.9999532699584961,0.533704936504364,0.40074121952056885,-0.2328435182571411,0.9996736645698547,0.5090787410736084,0.38677871227264404,-0.26879602670669556,0.9997400045394897,0.5287152528762817,0.5441898703575134,0.1659395694732666,0.9958552122116089,0.41107767820358276,0.4553738236427307,-0.2738872766494751,0.9993349313735962,0.5565603971481323,0.7494121789932251,-0.08670570701360703,0.549482524394989,0.5604554414749146,0.4409213364124298,-0.5599709153175354,0.9974803924560547,0.5942245125770569,0.5798388719558716,-0.47239571809768677,0.5703250169754028,0.77191561460495,0.3720002770423889,-0.4397655129432678,0.9892401099205017,0.601101815700531,0.5689975023269653,-0.5469693541526794,0.5035303235054016,0.8245214223861694,0.37454697489738464,-0.4812892973423004,0.96844482421875,0.5989811420440674,0.5405715107917786,-0.5209321975708008,0.5073308348655701,0.8297301530838013,0.36191460490226746,-0.44460242986679077,0.9684761762619019,0.5973671078681946,0.5444765090942383,-0.4769962430000305,0.5097930431365967,0.8146734237670898,0.36258581280708313,-0.42122048139572144,0.9605798721313477,0.4743773937225342,0.9221193194389343,0.10368236154317856,0.9632508158683777,0.36857444047927856,0.9076310396194458,-0.10289867967367172,0.9817255735397339,0.5898346304893494,0.9806755781173706,-0.12179619073867798,0.49567776918411255,0.3888299763202667,0.9148380160331726,-0.4521021246910095,0.6930596828460693,0.47557052969932556,1.1736286878585815,0.16246186196804047,0.16678278148174286,0.36099082231521606,1.211210012435913,-0.18002213537693024,0.29618075489997864,0.4459165930747986,1.1905535459518433,0.1906595379114151,0.24088206887245178,0.3461208939552307,1.2398970127105713,-0.15324386954307556,0.28718405961990356,0.48645973205566406,1.2698116302490234,0.11603240668773651,0.12991905212402344,0.38623541593551636,1.33594810962677,-0.2760215699672699,0.2085667997598648
Punching,0.532616376876831,0.3840705454349518,-0.33543863892555237,0.9998970031738281,0.5456612706184387,0.36678045988082886,-0.280211865901947,0.9998798370361328,0.5512768626213074,0.3704677224159241,-0.2803536653518677,0.9998337030410767,0.5572056770324707,0.3743496835231781,-0.2805772125720978,0.9998178482055664,0.5269363522529602,0.3536486029624939,-0.31190773844718933,0.9999152421951294,0.5184489488601685,0.34793952107429504,-0.3118436932563782,0.9999021887779236,0.5094040632247925,0.3426988422870636,-0.31190571188926697,0.9998993277549744,0.555517315864563,0.3868894577026367,-0.019757788628339767,0.9998328685760498,0.480742871761322,0.34266000986099243,-0.16115200519561768,0.9999544024467468,0.5335342884063721,0.4138825535774231,-0.23659543693065643,0.9996846318244934,0.5102189183235168,0.4005180597305298,-0.27633392810821533,0.9997491836547852,0.528161883354187,0.5452398061752319,0.15711423754692078,0.9959385991096497,0.41293588280677795,0.4555463492870331,-0.29546597599983215,0.9993234276771545,0.5567510724067688,0.6985645294189453,-0.027491966262459755,0.5305371880531311,0.5526313781738281,0.4420877695083618,-0.586010754108429,0.9976099133491516,0.5913562178611755,0.5813170075416565,-0.3053523004055023,0.5579817295074463,0.7636521458625793,0.3741871118545532,-0.49605679512023926,0.989090085029602,0.6004525423049927,0.5705186128616333,-0.3432011008262634,0.493632435798645,0.8192331194877625,0.377490371465683,-0.5395821332931519,0.967301607131958,0.5984696745872498,0.5419617891311646,-0.37435609102249146,0.4972805082798004,0.8256986737251282,0.3641580641269684,-0.4957491457462311,0.9669762253761292,0.5966593027114868,0.5495215654373169,-0.3267325758934021,0.5003921389579773,0.8098239898681641,0.3641819357872009,-0.47607365250587463,0.9582463502883911,0.4660716950893402,0.9171093702316284,0.11186166852712631,0.9658039808273315,0.3689761757850647,0.9083667397499084,-0.11144278943538666,0.9829005002975464,0.5988187193870544,0.9483180642127991,0.023530730977654457,0.49113819003105164,0.42858362197875977,0.8921521306037903,-0.2833445370197296,0.7101641297340393,0.49413904547691345,1.1086901426315308,0.27992019057273865,0.17039822041988373,0.39747875928878784,1.1216644048690796,-0.025608861818909645,0.3048486113548279,0.4632118344306946,1.123921275138855,0.30307328701019287,0.24661491811275482,0.37761086225509644,1.1403940916061401,-0.00016942850197665393,0.2964734137058258,0.5111398696899414,1.1926356554031372,0.23759245872497559,0.13505057990550995,0.4216204285621643,1.2330342531204224,-0.11541162431240082,0.2172975242137909
Punching,0.53377366065979,0.3908449113368988,-0.3328583538532257,0.999886691570282,0.5462167263031006,0.3734303116798401,-0.28085562586784363,0.9998737573623657,0.5517076849937439,0.37695565819740295,-0.2810044288635254,0.9998261332511902,0.5575050711631775,0.3806951940059662,-0.2812703847885132,0.9998089671134949,0.5271543264389038,0.3604154586791992,-0.31483402848243713,0.9999077916145325,0.518964409828186,0.354382187128067,-0.31473028659820557,0.9998918175697327,0.510552167892456,0.3488507568836212,-0.31478139758110046,0.9998871088027954,0.5555750131607056,0.3924914002418518,-0.024482399225234985,0.9998317360877991,0.48136767745018005,0.3474496304988861,-0.1674184650182724,0.999950647354126,0.5340489745140076,0.4188423752784729,-0.23799891769886017,0.9996829628944397,0.5114421248435974,0.40687787532806396,-0.2801233232021332,0.999747633934021,0.5277073979377747,0.544795572757721,0.13813640177249908,0.9958522319793701,0.41370195150375366,0.4581446945667267,-0.30706071853637695,0.9993020296096802,0.5570094585418701,0.685467004776001,0.10289736837148666,0.5172625780105591,0.5457831621170044,0.4421876072883606,-0.5923805236816406,0.9977817535400391,0.5903882384300232,0.5895299315452576,-0.06476302444934845,0.54864901304245,0.7552506923675537,0.3760761320590973,-0.516926646232605,0.9894338846206665,0.6010724306106567,0.588574230670929,-0.096904456615448,0.4855524003505707,0.8110281229019165,0.3784114122390747,-0.562975287437439,0.9678789377212524,0.5987093448638916,0.5617304444313049,-0.10511291027069092,0.48930051922798157,0.8177372217178345,0.3646579682826996,-0.52594393491745,0.9673925638198853,0.5966414213180542,0.5577584505081177,-0.07660159468650818,0.4940284788608551,0.8006073832511902,0.36531907320022583,-0.5003939270973206,0.9583791494369507,0.46586090326309204,0.9117547869682312,0.11328025907278061,0.966682493686676,0.37092727422714233,0.9100968241691589,-0.11275108903646469,0.9830920696258545,0.587026834487915,1.012304663658142,0.08990757912397385,0.5060234069824219,0.42627066373825073,1.0225051641464233,-0.0409698523581028,0.7246314883232117,0.5017127394676208,1.2035720348358154,0.31665486097335815,0.17235493659973145,0.3979359567165375,1.2160792350769043,0.19984877109527588,0.3120317757129669,0.4694180488586426,1.2257486581802368,0.3469100594520569,0.24797117710113525,0.38271355628967285,1.2487378120422363,0.21955819427967072,0.2938650846481323,0.5405027270317078,1.291113257408142,0.24224916100502014,0.13558149337768555,0.42918476462364197,1.328620433807373,0.0798153206706047,0.21922852098941803
Punching,0.5340351462364197,0.3948572278022766,-0.33987730741500854,0.9998767375946045,0.5467946529388428,0.37742099165916443,-0.2903256118297577,0.9998642206192017,0.5522218346595764,0.3810243606567383,-0.2904655337333679,0.9998120069503784,0.5579260587692261,0.38473618030548096,-0.29070600867271423,0.9997909665107727,0.5279983878135681,0.3643493950366974,-0.3195585608482361,0.99989914894104,0.5198143124580383,0.3584117591381073,-0.319458544254303,0.9998799562454224,0.5113481283187866,0.3530425429344177,-0.31952300667762756,0.9998736381530762,0.5559377670288086,0.39700427651405334,-0.046778298914432526,0.9998224377632141,0.48278504610061646,0.3516732156276703,-0.17426003515720367,0.9999461770057678,0.5340880751609802,0.4237038493156433,-0.24819549918174744,0.9996739625930786,0.5117672681808472,0.41196754574775696,-0.28533709049224854,0.9997417330741882,0.5307816863059998,0.5456960201263428,0.12227286398410797,0.9957348108291626,0.4126969873905182,0.46041151881217957,-0.31148362159729004,0.999296247959137,0.5573905110359192,0.6819218397140503,0.09911806881427765,0.5034143328666687,0.5382487177848816,0.4450843930244446,-0.5930682420730591,0.9979158043861389,0.5904698967933655,0.5965692400932312,-0.08239554613828659,0.540973424911499,0.7494393587112427,0.3771476447582245,-0.5409415364265442,0.9896813035011292,0.6301844120025635,0.6115872859954834,-0.11445780098438263,0.4790480434894562,0.8047429919242859,0.3795645833015442,-0.5852322578430176,0.9682088494300842,0.6301625967025757,0.5813924074172974,-0.11912320554256439,0.4831715226173401,0.8125424385070801,0.3664986789226532,-0.5477641820907593,0.9675680994987488,0.6223059892654419,0.5816421508789062,-0.092779241502285,0.4891968369483948,0.7952085733413696,0.3667738139629364,-0.5239847302436829,0.9583643078804016,0.4667084217071533,0.9098644852638245,0.11273732036352158,0.967738151550293,0.3718098998069763,0.9124094247817993,-0.11222855001688004,0.9837743043899536,0.5808927416801453,1.017257809638977,0.09159854054450989,0.5139365196228027,0.4193955063819885,1.0398876667022705,-0.07641804218292236,0.7382984757423401,0.5023623704910278,1.21853506565094,0.3212966024875641,0.1769896298646927,0.406400203704834,1.2589846849441528,0.164094477891922,0.32080379128456116,0.4718189239501953,1.24392831325531,0.3416764736175537,0.2538452744483948,0.39383071660995483,1.287144422531128,0.1837407499551773,0.29864174127578735,0.5397077202796936,1.312745213508606,0.2528800368309021,0.1396455466747284,0.43346530199050903,1.3658699989318848,0.05063746124505997,0.22450745105743408
Punching,0.533704400062561,0.39575958251953125,-0.36319124698638916,0.9998646378517151,0.5471207499504089,0.3785420060157776,-0.31067293882369995,0.9998515248298645,0.5525782108306885,0.38228824734687805,-0.3108128309249878,0.9997941255569458,0.5582510828971863,0.38611263036727905,-0.31103774905204773,0.9997653365135193,0.5284743905067444,0.3651260733604431,-0.34051352739334106,0.9998889565467834,0.5203409790992737,0.35927677154541016,-0.3403993844985962,0.9998661279678345,0.5118794441223145,0.35406938195228577,-0.3404766917228699,0.9998565912246704,0.5562610030174255,0.3988892138004303,-0.057415224611759186,0.9998040199279785,0.4831487536430359,0.35271331667900085,-0.17826656997203827,0.9999421238899231,0.5340338349342346,0.4246467351913452,-0.2669016718864441,0.9996557831764221,0.5117313265800476,0.4121912717819214,-0.3044108748435974,0.9997304081916809,0.5316809415817261,0.5463968515396118,0.1203395277261734,0.9953896403312683,0.41239434480667114,0.4605303108692169,-0.31402117013931274,0.999285101890564,0.5571046471595764,0.6787726283073425,0.05737490579485893,0.4990993142127991,0.5421122908592224,0.4455714225769043,-0.6032626628875732,0.998046338558197,0.5900893211364746,0.6018526554107666,-0.1582936942577362,0.5380337834358215,0.7492574453353882,0.377835214138031,-0.5531885027885437,0.989943265914917,0.6205597519874573,0.6081913709640503,-0.2005004584789276,0.47621577978134155,0.8044419288635254,0.37995991110801697,-0.6022747159004211,0.9685791730880737,0.628016471862793,0.5805520415306091,-0.21372780203819275,0.48084402084350586,0.8124457597732544,0.3674207031726837,-0.5684846639633179,0.9678341150283813,0.6079418063163757,0.5800301432609558,-0.17565348744392395,0.4879783093929291,0.7946587800979614,0.36768946051597595,-0.5382654666900635,0.9584269523620605,0.4669491648674011,0.9098275899887085,0.11196110397577286,0.9664534330368042,0.3723744750022888,0.9084104895591736,-0.11140811443328857,0.9835991859436035,0.577934741973877,1.023774266242981,0.012723011896014214,0.5284829139709473,0.3916202187538147,1.0374935865402222,-0.2424364537000656,0.7557082176208496,0.5022424459457397,1.2337844371795654,0.2254646271467209,0.1867385357618332,0.38590043783187866,1.2759006023406982,-0.014848108403384686,0.33709752559661865,0.47227638959884644,1.2590192556381226,0.24077947437763214,0.26462507247924805,0.3786528706550598,1.3045070171356201,0.0019751288928091526,0.30694815516471863,0.5383690595626831,1.3271405696868896,0.1320890486240387,0.14443634450435638,0.39599794149398804,1.381724238395691,-0.16198773682117462,0.2331891506910324
Punching,0.5336322784423828,0.398499071598053,-0.2778712511062622,0.9998757243156433,0.5473833680152893,0.3805617094039917,-0.22619299590587616,0.999864399433136,0.5528127551078796,0.3842826783657074,-0.22629983723163605,0.9998118281364441,0.5584641695022583,0.3881323039531708,-0.2264765202999115,0.9997859001159668,0.5287953615188599,0.36722734570503235,-0.25716251134872437,0.9998982548713684,0.5205286145210266,0.3615156412124634,-0.2571548521518707,0.9998772740364075,0.5121733546257019,0.35646888613700867,-0.25718793272972107,0.9998687505722046,0.5563229322433472,0.39962130784988403,0.01476820558309555,0.9998207688331604,0.48503392934799194,0.353805810213089,-0.11872830241918564,0.9999468326568604,0.5338577032089233,0.427766352891922,-0.1882469356060028,0.999685525894165,0.5117073655128479,0.41387495398521423,-0.226951003074646,0.9997528791427612,0.5312188863754272,0.5454524755477905,0.13346996903419495,0.9957861304283142,0.4127247929573059,0.455265611410141,-0.24367599189281464,0.9993422031402588,0.5543782711029053,0.6751371622085571,0.05936308950185776,0.49423763155937195,0.5427537560462952,0.44684457778930664,-0.5367365479469299,0.9980727434158325,0.5853569507598877,0.6018679141998291,-0.12243422120809555,0.5436310172080994,0.7491868138313293,0.3783712387084961,-0.48973774909973145,0.989646852016449,0.6064515113830566,0.5999365448951721,-0.1598944514989853,0.4814266264438629,0.8051196932792664,0.3795156180858612,-0.5398414134979248,0.9669706225395203,0.6016597151756287,0.5674616694450378,-0.16333961486816406,0.48639315366744995,0.8119593858718872,0.36687830090522766,-0.5062311887741089,0.9659905433654785,0.5937429666519165,0.5777343511581421,-0.13323286175727844,0.49370524287223816,0.7943689227104187,0.3673824965953827,-0.4765586853027344,0.9563434720039368,0.4660840630531311,0.8993604779243469,0.0873812660574913,0.9691546559333801,0.37112316489219666,0.8823779821395874,-0.08672083169221878,0.9849990010261536,0.5754324197769165,0.8294811248779297,-0.18458843231201172,0.53900146484375,0.3822196125984192,0.7606189846992493,-0.5074034929275513,0.7715587615966797,0.5184249877929688,1.0245636701583862,-0.12739698588848114,0.21303790807724,0.3653666377067566,1.0355191230773926,-0.3967055678367615,0.3581876754760742,0.4966285228729248,1.055490255355835,-0.12260806560516357,0.29960793256759644,0.3584515452384949,1.0673214197158813,-0.3852524757385254,0.34311622381210327,0.5493432283401489,1.083846926689148,-0.2141679972410202,0.17271481454372406,0.37130647897720337,1.1374850273132324,-0.5040231347084045,0.25761985778808594
Punching,0.532971978187561,0.39867570996284485,-0.28570663928985596,0.9998826384544373,0.5474265813827515,0.38102513551712036,-0.24619898200035095,0.9998733401298523,0.5528815388679504,0.38477450609207153,-0.2462962418794632,0.9998236298561096,0.5585154891014099,0.38878247141838074,-0.24652990698814392,0.999799370765686,0.528952956199646,0.36788803339004517,-0.2835959494113922,0.999904215335846,0.5207961201667786,0.36227402091026306,-0.28353530168533325,0.9998840689659119,0.5124309062957764,0.3572254776954651,-0.28360146284103394,0.9998760223388672,0.5563768148422241,0.40138009190559387,-0.0052450671792030334,0.9998310208320618,0.48545169830322266,0.35495811700820923,-0.13734959065914154,0.9999491572380066,0.533263087272644,0.4275694787502289,-0.19225159287452698,0.9997040629386902,0.511073112487793,0.4140293002128601,-0.24830684065818787,0.9997666478157043,0.5315297842025757,0.5468264818191528,0.13031581044197083,0.9960170388221741,0.41229063272476196,0.456527978181839,-0.26746609807014465,0.9993482828140259,0.5536727905273438,0.6717958450317383,0.009349552914500237,0.496532142162323,0.5446407198905945,0.4487003684043884,-0.548579752445221,0.9981822967529297,0.5838669538497925,0.6110953092575073,-0.2614045739173889,0.5500295162200928,0.7494834661483765,0.3788631856441498,-0.48609811067581177,0.9899915456771851,0.6004637479782104,0.6058585047721863,-0.3126925826072693,0.4871828556060791,0.8050941228866577,0.37961313128471375,-0.5344557166099548,0.967647135257721,0.5982963442802429,0.5790789723396301,-0.31573286652565,0.49232351779937744,0.8120460510253906,0.36653903126716614,-0.49736398458480835,0.9665482044219971,0.5921379923820496,0.5820024013519287,-0.2746185064315796,0.5003054141998291,0.7944625616073608,0.3675746023654938,-0.4704820215702057,0.956922173500061,0.4657438397407532,0.899989664554596,0.09145614504814148,0.9713529348373413,0.3710460066795349,0.8854090571403503,-0.09087081998586655,0.9860018491744995,0.5843867659568787,0.9166239500045776,-0.14762084186077118,0.5477357506752014,0.4100191593170166,0.834333598613739,-0.4493510127067566,0.7859030961990356,0.5139826536178589,1.093217372894287,0.07321786880493164,0.22534964978694916,0.3758043348789215,1.0911504030227661,-0.20455233752727509,0.3718286454677582,0.4928797781467438,1.1134954690933228,0.09270235896110535,0.31594496965408325,0.3649413287639618,1.118815541267395,-0.18127253651618958,0.3582959473133087,0.5441170930862427,1.1741470098495483,0.012049359269440174,0.18425768613815308,0.37968870997428894,1.1994235515594482,-0.28884100914001465,0.2712658941745758
